,rid,label,expected_entity_type,total_submitted,no_ocr,only_ocr,had_entity_id,overlaps_with_proper_typed_entities,only_wrong_typed_entities,CURRENCY,LIST,PERCENT,ADDRESS,NAME,DATE,NUMBER,TEXT,OTHER,operator_results_selection_input_text,operator_results_selection_input_ocr,operator_results_value,operator_results_selection_input_ocr_words,operator_results_selection_input_ocr_texts,found_entity_aws_comp,found_entity_word_id,found_entity_raw_text
23,05aa2362-d85e-4a06-8ba9-00c5cc1afbdf,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"175,000.00}","{'score': 51, 'id': 'word_5_341', 'text': '175,000.00}', 'distance': 330.27467524942193, 'pos': {'x0': 297.66666666666663, 'y1': 369, 'x1': 352.3333333333333, 'y0': 358.66666666666663}}",175000.00,['word_5_341'],"['175,000.00}']",,,
24,05d32960-47fe-47d9-82c0-5f07cfc4d5e0,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"453,100.00]","{'score': 8, 'id': 'word_3_497', 'text': '453,100.00]', 'distance': 140800.56502241982, 'pos': {'x0': 339.8668754894283, 'y1': 518.1303837118245, 'x1': 381.51722787783865, 'y0': 510.46671887235703}}",453100.00,['word_3_497'],"['453,100.00]']",,,
29,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
30,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
31,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
32,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
33,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
34,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
35,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
36,07876240-24e5-4e86-ad41-475cd9d40a0c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']","[{'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}, {'score': 0, 'id': 'word_4_361', 'text': '73,050.00', 'distance': 140930.98180009561, 'pos': {'x0': 298.66666666666663, 'y1': 374, 'x1': 343.66666666666663, 'y0': 364.66666666666663}}]","['73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00', '73050.00']","['word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361', 'word_4_361']","['73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00', '73,050.00']",,,
45,097aebaf-b765-4821-a58b-b82a1560255c,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7s,ooo.oo","{'score': 83, 'id': 'word_1_273', 'text': '7s,ooo.oo', 'distance': 141159.78888085973, 'pos': {'x0': 66.33333333333333, 'y1': 281.66666666666663, 'x1': 113.33333333333333, 'y0': 272.66666666666663}}",76000.00,['word_1_273'],"['7s,ooo.oo']",,,
47,09e028ff-20b6-4c60-9880-609e61846de5,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"225,000.00","{'score': 88, 'id': 'word_4_149', 'text': '225,000.00', 'distance': 141018.55328722607, 'pos': {'x0': 298.66666666666663, 'y1': 246.33333333333331, 'x1': 351, 'y0': 237.33333333333331}}",225000.00,['word_4_149'],"['225,000.00']",,,
48,0a252d2f-c3b3-42ba-90e1-dfe2e45dbdef,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"{'pos': {'x0': 431.66666666666663, 'y1': 1119.3333333333333, 'x1': 436, 'y0': 1113.6666666666665}, 'text': '4'}",4,['VALUE_NOT_PRESENT'],['4'],,,
50,0a68b300-63f1-46f6-82f3-64c774f0eecd,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"220,000.00,","{'score': 11, 'id': 'word_3_526', 'text': '220,000.00,', 'distance': 140726.88732474373, 'pos': {'x0': 319.66666666666663, 'y1': 638, 'x1': 373.3333333333333, 'y0': 627.6666666666666}}",220000.00,['word_3_526'],"['220,000.00,']",,,
62,0c881cd9-ff6d-4120-a7bc-0366f8ac8e61,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"55,000.00|","{'score': 44, 'id': 'word_3_505', 'text': '55,000.00|', 'distance': 140735.3882561565, 'pos': {'x0': 308.66666666666663, 'y1': 639.3333333333333, 'x1': 357.3333333333333, 'y0': 629.3333333333333}}",55000.00,['word_3_505'],"['55,000.00|']",,,
64,0ca4fdb2-11a7-43c4-8e20-cbbc681dde37,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"254,300.00","{'score': 82, 'id': 'word_3_490', 'text': '254,300.00', 'distance': 140709.65491087982, 'pos': {'x0': 278.66666666666663, 'y1': 689.6666666666666, 'x1': 359.66666666666663, 'y0': 679.6666666666666}}",254300.00,['word_3_490'],"['254,300.00']",,,
74,0f4252c8-4cbc-4e32-b093-46eae1b7d063,BASE LOAN AMOUNT,CURRENCY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272.84,"{'pos': {'x0': 761, 'y1': 778, 'x1': 792.6666666666666, 'y0': 770.3333333333333}, 'text': '272.84'}",272.84,['VALUE_NOT_PRESENT'],['272.84'],,,
