,rid,label,expected_entity_type,total_submitted,no_ocr,only_ocr,had_entity_id,overlaps_with_proper_typed_entities,only_wrong_typed_entities,CURRENCY,LIST,PERCENT,ADDRESS,NAME,DATE,NUMBER,TEXT,OTHER,operator_results_selection_input_text,operator_results_selection_input_ocr,operator_results_value,operator_results_selection_input_ocr_words,operator_results_selection_input_ocr_texts,found_entity_aws_comp,found_entity_word_id,found_entity_raw_text
29,0665c84b-fa33-49b8-aa5a-343cfd6f1c03,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['City of Moline', 'TownNews.com']","[{'score': 93, 'id': 'word_2_32', 'text': 'City', 'distance': 141280.76575750776, 'pos': {'x0': 59.33333333333333, 'y1': 132, 'x1': 78.66666666666666, 'y0': 121.66666666666666}}, {'score': 93, 'id': 'word_2_33', 'text': 'of', 'distance': 141268.7416468067, 'pos': {'x0': 82.33333333333333, 'y1': 129.66666666666666, 'x1': 92, 'y0': 121.66666666666666}}, {'score': 91, 'id': 'word_2_34', 'text': 'Moline', 'distance': 141251.4152544635, 'pos': {'x0': 95.33333333333333, 'y1': 129.66666666666666, 'x1': 128, 'y0': 121.66666666666666}}, {'score': 92, 'id': 'word_2_36', 'text': 'TownNews.com', 'distance': 140998.95393977614, 'pos': {'x0': 431.66666666666663, 'y1': 132.33333333333331, 'x1': 508.66666666666663, 'y0': 116.66666666666666}}]","['City of Moline', 'TownNews.com']","['word_2_32', 'word_2_33', 'word_2_34', 'word_2_36']","['City', 'of', 'Moline', 'TownNews.com']",PERSON NAME,['word_2_32'],City
31,06e844b0-99fa-47e9-9dd8-dbd99e8e5445,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,UH SYSTEM CONSOLIDATED,"[{'score': 91, 'id': 'word_1_655', 'text': 'UH', 'distance': 140757.33920893216, 'pos': {'x0': 50.960078277886495, 'y1': 883.974168297456, 'x1': 63.28375733855186, 'y0': 877.3127201565558}}, {'score': 90, 'id': 'word_1_656', 'text': 'SYSTEM', 'distance': 140734.519735525, 'pos': {'x0': 70.61135029354207, 'y1': 883.974168297456, 'x1': 107.91545988258318, 'y0': 877.3127201565558}}, {'score': 92, 'id': 'word_1_657', 'text': 'CONSOLIDATED', 'distance': 140690.19179248533, 'pos': {'x0': 114.24383561643836, 'y1': 883.974168297456, 'x1': 189.18512720156556, 'y0': 877.3127201565558}}]",UH SYSTEM CONSOLIDATED,"['word_1_655', 'word_1_656', 'word_1_657']","['UH', 'SYSTEM', 'CONSOLIDATED']",,,
44,087c112f-26e2-497f-b6ea-237b26293faa,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sparkling Enternyi LL ¢,"[{'score': 67, 'id': 'word_1_809', 'text': 'Sparkling', 'distance': 140730.54091112877, 'pos': {'x0': 79.66666666666666, 'y1': 883, 'x1': 113, 'y0': 875.3333333333333}}, {'score': 18, 'id': 'word_1_810', 'text': 'Enternyi', 'distance': 140697.89004034695, 'pos': {'x0': 129.66666666666666, 'y1': 883, 'x1': 155, 'y0': 875.3333333333333}}, {'score': 92, 'id': 'word_1_811', 'text': 'LL', 'distance': 140660.2798132397, 'pos': {'x0': 189.66666666666666, 'y1': 883, 'x1': 201, 'y0': 875.3333333333333}}, {'score': 57, 'id': 'word_1_822', 'text': '¢', 'distance': 140653.3045035835, 'pos': {'x0': 201.66666666666666, 'y1': 883.3333333333333, 'x1': 208, 'y0': 875.6666666666666}}]",Sparkling Enterprises LLC,"['word_1_809', 'word_1_810', 'word_1_811', 'word_1_822']","['Sparkling', 'Enternyi', 'LL', '¢']",,,
47,096cd87a-89b6-4a39-bf8f-7e99b3fddcc3,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"MCCATHERN, PLLC,","[{'score': 90, 'id': 'word_1_699', 'text': 'MCCATHERN,', 'distance': 140679.5967582206, 'pos': {'x0': 40.33333333333333, 'y1': 975.3333333333333, 'x1': 117, 'y0': 963.3333333333333}}, {'score': 91, 'id': 'word_1_700', 'text': 'PLLC,', 'distance': 140629.29514043097, 'pos': {'x0': 132, 'y1': 975.3333333333333, 'x1': 167, 'y0': 963.3333333333333}}]","MCCATHERN, PLLC","['word_1_699', 'word_1_700']","['MCCATHERN,', 'PLLC,']",,,
52,0a252d2f-c3b3-42ba-90e1-dfe2e45dbdef,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Freddin,"{'pos': {'x0': 174, 'y1': 1112, 'x1': 201.33333333333331, 'y0': 1099.6666666666665}, 'text': 'Freddin'}",Freddin,['VALUE_NOT_PRESENT'],['Freddin'],,,
57,0ac82b2b-17ce-4303-9754-853ad5620c9c,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BRAUNS EXPRESS,"[{'score': 89, 'id': 'word_1_626', 'text': 'BRAUNS', 'distance': 140662.10437862153, 'pos': {'x0': 39.666666666666664, 'y1': 1014.3333333333333, 'x1': 86, 'y0': 1006}}, {'score': 91, 'id': 'word_1_627', 'text': 'EXPRESS', 'distance': 140624.21785817057, 'pos': {'x0': 90.66666666666666, 'y1': 1014.3333333333333, 'x1': 141.66666666666666, 'y0': 1006}}]",BRAUNS EXPRESS,"['word_1_626', 'word_1_627']","['BRAUNS', 'EXPRESS']",,,
65,0b662a50-37f5-421c-a31a-6c8e74fb9122,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Evaluate Pharma', 'S&P Global']","[{'score': 91, 'id': 'word_2_14', 'text': 'Evaluate', 'distance': 141310.22510941036, 'pos': {'x0': 36.33333333333333, 'y1': 100, 'x1': 80.33333333333333, 'y0': 91.66666666666666}}, {'score': 92, 'id': 'word_2_15', 'text': 'Pharma', 'distance': 141277.46014541347, 'pos': {'x0': 84.66666666666666, 'y1': 100, 'x1': 124.66666666666666, 'y0': 91.66666666666666}}, {'score': 90, 'id': 'word_2_26', 'text': 'S&P', 'distance': 141039.96525532124, 'pos': {'x0': 429.66666666666663, 'y1': 100, 'x1': 452, 'y0': 91.66666666666666}}, {'score': 90, 'id': 'word_2_27', 'text': 'Global', 'distance': 141017.73171651934, 'pos': {'x0': 455.66666666666663, 'y1': 100, 'x1': 489, 'y0': 91.66666666666666}}]","['Evaluate Pharma', 'S&P Global']","['word_2_14', 'word_2_15', 'word_2_26', 'word_2_27']","['Evaluate', 'Pharma', 'S&P', 'Global']",,,
66,0b662a50-37f5-421c-a31a-6c8e74fb9122,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Evaluate Pharma', 'S&P Global']","[{'score': 91, 'id': 'word_2_14', 'text': 'Evaluate', 'distance': 141310.22510941036, 'pos': {'x0': 36.33333333333333, 'y1': 100, 'x1': 80.33333333333333, 'y0': 91.66666666666666}}, {'score': 92, 'id': 'word_2_15', 'text': 'Pharma', 'distance': 141277.46014541347, 'pos': {'x0': 84.66666666666666, 'y1': 100, 'x1': 124.66666666666666, 'y0': 91.66666666666666}}, {'score': 90, 'id': 'word_2_26', 'text': 'S&P', 'distance': 141039.96525532124, 'pos': {'x0': 429.66666666666663, 'y1': 100, 'x1': 452, 'y0': 91.66666666666666}}, {'score': 90, 'id': 'word_2_27', 'text': 'Global', 'distance': 141017.73171651934, 'pos': {'x0': 455.66666666666663, 'y1': 100, 'x1': 489, 'y0': 91.66666666666666}}]","['Evaluate Pharma', 'S&P Global']","['word_2_14', 'word_2_15', 'word_2_26', 'word_2_27']","['Evaluate', 'Pharma', 'S&P', 'Global']",,,
67,0b72bc08-3f68-4dfd-b439-926a47dd8888,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"HCSC,","{'score': 90, 'id': 'word_1_671', 'text': 'HCSC,', 'distance': 140694.39471589556, 'pos': {'x0': 40.33333333333333, 'y1': 975.3333333333333, 'x1': 75.33333333333333, 'y0': 963.3333333333333}}","HCSC,",['word_1_671'],"['HCSC,']",,,
69,0b7fcc2e-cfb6-4e28-9c61-278567c56159,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,American Airlines/US Airways,"[{'score': 92, 'id': 'word_1_689', 'text': 'American', 'distance': 140722.67061148243, 'pos': {'x0': 52, 'y1': 914, 'x1': 102, 'y0': 905.6666666666666}}, {'score': 92, 'id': 'word_1_690', 'text': 'Airlines/US', 'distance': 140681.3747666059, 'pos': {'x0': 105.66666666666666, 'y1': 914, 'x1': 164.66666666666666, 'y0': 905.6666666666666}}, {'score': 85, 'id': 'word_1_691', 'text': 'Airways', 'distance': 140642.22579543613, 'pos': {'x0': 168.33333333333331, 'y1': 916.3333333333333, 'x1': 210, 'y0': 905.6666666666666}}]",American Airlines/US Airways,"['word_1_689', 'word_1_690', 'word_1_691']","['American', 'Airlines/US', 'Airways']",,,
73,0c09659d-43a9-412f-a167-63d90b6a528e,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['VWl mart,', 'C een G Contractor,']","[{'score': 62, 'id': 'word_1_705', 'text': 'VWl', 'distance': 140425.42659371835, 'pos': {'x0': 428.3333333333333, 'y1': 973.6666666666666, 'x1': 447, 'y0': 963.3333333333333}}, {'score': 87, 'id': 'word_1_706', 'text': 'mart,', 'distance': 140400.61749992808, 'pos': {'x0': 454, 'y1': 975.3333333333333, 'x1': 489.3333333333333, 'y0': 963.6666666666666}}, {'score': 92, 'id': 'word_1_697', 'text': 'C', 'distance': 140704.57111987434, 'pos': {'x0': 40, 'y1': 973.6666666666666, 'x1': 48.666666666666664, 'y0': 963.3333333333333}}, {'score': 24, 'id': 'word_1_699', 'text': 'een', 'distance': 140676.28642718872, 'pos': {'x0': 69.33333333333333, 'y1': 978, 'x1': 96, 'y0': 962}}, {'score': 24, 'id': 'word_1_698', 'text': 'G', 'distance': 140691.7847922464, 'pos': {'x0': 56.666666666666664, 'y1': 973.6666666666666, 'x1': 68, 'y0': 963.3333333333333}}, {'score': 90, 'id': 'word_1_700', 'text': 'Contractor,', 'distance': 140629.41347642115, 'pos': {'x0': 106.66666666666666, 'y1': 975.3333333333333, 'x1': 192, 'y0': 963.3333333333333}}]","['Wal mart,', 'C Geen Contractor,']","['word_1_705', 'word_1_706', 'word_1_697', 'word_1_699', 'word_1_698', 'word_1_700']","['VWl', 'mart,', 'C', 'een', 'G', 'Contractor,']",ROUTE,"['word_1_701', 'word_1_702', 'word_1_703', 'word_1_704', 'word_1_705', 'word_1_706']","3901 SW 9. 25 VWl mart,"
74,0c0d02aa-8ad8-4b82-982b-9e50bebfc96f,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DILLARDS,"{'score': 92, 'id': 'word_2_37', 'text': 'DILLARDS', 'distance': 141292.19171316974, 'pos': {'x0': 56, 'y1': 100.66666666666666, 'x1': 110.33333333333333, 'y0': 92.33333333333333}}",DILLARDS,['word_2_37'],['DILLARDS'],,,
76,0c3eb743-c52e-41ae-9e6b-4cff213bce31,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""children's Hospltal and Clinic"", 'Eden Prairie Schools']","[{'score': 0, 'id': 'word_1_749', 'text': ""children's"", 'distance': 140547.0949502139, 'pos': {'x0': 431.66666666666663, 'y1': 785.3333333333333, 'x1': 471.66666666666663, 'y0': 778.6666666666666}}, {'score': 19, 'id': 'word_1_750', 'text': 'Hospltal', 'distance': 140518.53222697077, 'pos': {'x0': 475, 'y1': 787, 'x1': 507.3333333333333, 'y0': 778.6666666666666}}, {'score': 93, 'id': 'word_1_751', 'text': 'and', 'distance': 140500.2384368281, 'pos': {'x0': 510.66666666666663, 'y1': 785.3333333333333, 'x1': 524.6666666666666, 'y0': 779}}, {'score': 74, 'id': 'word_1_752', 'text': 'Clinic', 'distance': 140484.89853054986, 'pos': {'x0': 528, 'y1': 785.6666666666666, 'x1': 550.3333333333333, 'y0': 779}}, {'score': 92, 'id': 'word_1_743', 'text': 'Eden', 'distance': 140759.38090753392, 'pos': {'x0': 143, 'y1': 784.6666666666666, 'x1': 162.66666666666666, 'y0': 778}}, {'score': 86, 'id': 'word_1_744', 'text': 'Prairie', 'distance': 140741.05757757954, 'pos': {'x0': 166, 'y1': 784.6666666666666, 'x1': 191.33333333333331, 'y0': 778}}, {'score': 92, 'id': 'word_1_745', 'text': 'Schools', 'distance': 140718.24672264233, 'pos': {'x0': 194.66666666666666, 'y1': 785, 'x1': 226.33333333333331, 'y0': 778.3333333333333}}]","[""children's Hospltal and Clinic"", 'Eden Prairie Schools']","['word_1_749', 'word_1_750', 'word_1_751', 'word_1_752', 'word_1_743', 'word_1_744', 'word_1_745']","[""children's"", 'Hospltal', 'and', 'Clinic', 'Eden', 'Prairie', 'Schools']",COMPANY NAME,"['word_1_751', 'word_1_752']",and Clinic
77,0c5e99a9-0591-413a-9956-02b586231caf,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,STARRY | NC.,"[{'score': 91, 'id': 'word_2_37', 'text': 'STARRY', 'distance': 141322.36416572178, 'pos': {'x0': 28.333333333333332, 'y1': 92.66666666666666, 'x1': 68.33333333333333, 'y0': 84.66666666666666}}, {'score': 88, 'id': 'word_2_38', 'text': '|', 'distance': 141302.9161428462, 'pos': {'x0': 75.33333333333333, 'y1': 92.66666666666666, 'x1': 76.33333333333333, 'y0': 84.66666666666666}}, {'score': 88, 'id': 'word_2_39', 'text': 'NC.', 'distance': 141293.60561237173, 'pos': {'x0': 81.66666666666666, 'y1': 92.66666666666666, 'x1': 96.33333333333333, 'y0': 84.66666666666666}}]",STARRY | NC.,"['word_2_37', 'word_2_38', 'word_2_39']","['STARRY', '|', 'NC.']",,,
79,0ca10d1b-79e2-4833-a7ca-8d6213f3beb2,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['C een G Contractor,', 'VWl mart,']","[{'score': 92, 'id': 'word_1_697', 'text': 'C', 'distance': 392.6924510493054, 'pos': {'x0': 40, 'y1': 973.6666666666666, 'x1': 48.666666666666664, 'y0': 963.3333333333333}}, {'score': 24, 'id': 'word_1_699', 'text': 'een', 'distance': 354.384129316073, 'pos': {'x0': 69.33333333333333, 'y1': 978, 'x1': 96, 'y0': 962}}, {'score': 24, 'id': 'word_1_698', 'text': 'G', 'distance': 374.6936897134927, 'pos': {'x0': 56.666666666666664, 'y1': 973.6666666666666, 'x1': 68, 'y0': 963.3333333333333}}, {'score': 90, 'id': 'word_1_700', 'text': 'Contractor,', 'distance': 287.7161023570901, 'pos': {'x0': 106.66666666666666, 'y1': 975.3333333333333, 'x1': 192, 'y0': 963.3333333333333}}, {'score': 62, 'id': 'word_1_705', 'text': 'VWl', 'distance': 4.549114687985388, 'pos': {'x0': 428.3333333333333, 'y1': 973.6666666666666, 'x1': 447, 'y0': 963.3333333333333}}, {'score': 87, 'id': 'word_1_706', 'text': 'mart,', 'distance': 35.10025324378408, 'pos': {'x0': 454, 'y1': 975.3333333333333, 'x1': 489.3333333333333, 'y0': 963.6666666666666}}]","['C Green Contractor', 'Walmart']","['word_1_697', 'word_1_699', 'word_1_698', 'word_1_700', 'word_1_705', 'word_1_706']","['C', 'een', 'G', 'Contractor,', 'VWl', 'mart,']",ROUTE,"['word_1_701', 'word_1_702', 'word_1_703', 'word_1_704', 'word_1_705', 'word_1_706']","3901 SW 9. 25 VWl mart,"
81,0ca4fdb2-11a7-43c4-8e20-cbbc681dde37,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Schlumberger,","{'score': 89, 'id': 'word_1_653', 'text': 'Schlumberger,', 'distance': 140669.18718792367, 'pos': {'x0': 40.33333333333333, 'y1': 976.3333333333333, 'x1': 144, 'y0': 964.6666666666666}}",Schlumberger,['word_1_653'],"['Schlumberger,']",,,
82,0cd4f1ee-3f7e-4e23-b9a1-c1740a83ce8d,CURRENT EMPLOYER FULL NAME,COMPANY NAME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN,"{'pos': {'x0': 129.33333333333331, 'y1': 1025, 'x1': 174, 'y0': 1018.3333333333333}, 'text': 'AMERICAN'}",AMERICAN,['VALUE_NOT_PRESENT'],['AMERICAN'],,,
